Data transakcji,Kategoria,Produkt,Liczba,Cena,Wartość
2022-04-12 13:27:25,Elektronika,Laptop,3,2500,7500
2022-04-27 08:01:36,Elektronika,Laptop,5,2500,12500
2022-04-16 11:01:58,Elektronika,Laptop,1,2500,2500
2022-04-12 22:27:46,Elektronika,Laptop,4,2500,10000
2022-04-25 11:51:57,Elektronika,Laptop,3,2500,7500
2022-04-26 22:16:26,Elektronika,Laptop,4,2500,10000
2022-04-27 12:23:38,Elektronika,Laptop,5,2500,12500
2022-04-27 12:44:04,Elektronika,Laptop,5,2500,12500
2022-04-19 02:29:22,Elektronika,Laptop,1,2500,2500
2022-05-21 00:32:04,Elektronika,Laptop,3,2500,7500
2022-05-17 15:07:32,Elektronika,Laptop,4,2500,10000
2022-05-03 00:47:35,Elektronika,Laptop,2,2500,5000
2022-05-24 22:59:23,Elektronika,Laptop,4,2500,10000
2022-05-05 10:53:54,Elektronika,Laptop,3,2500,7500
2022-05-12 21:33:56,Elektronika,Laptop,5,2500,12500
2022-05-24 01:37:05,Elektronika,Laptop,5,2500,12500
2022-05-13 14:07:33,Elektronika,Laptop,1,2500,2500
2022-05-18 17:14:11,Elektronika,Laptop,4,2500,10000
2022-05-13 09:43:54,Elektronika,Laptop,5,2500,12500
2022-06-16 17:15:51,Elektronika,Laptop,3,2500,7500
2022-06-16 17:49:30,Elektronika,Laptop,3,2500,7500
2022-06-13 19:05:55,Elektronika,Laptop,1,2500,2500
2022-06-18 17:24:44,Elektronika,Laptop,5,2500,12500
2022-06-16 18:54:12,Elektronika,Laptop,3,2500,7500
2022-06-07 16:55:42,Elektronika,Laptop,5,2500,12500
2022-06-20 10:50:48,Elektronika,Laptop,2,2500,5000
2022-06-12 03:14:13,Elektronika,Laptop,2,2500,5000
2022-06-03 00:03:25,Elektronika,Laptop,1,2500,2500
2022-06-23 06:11:08,Elektronika,Laptop,1,2500,2500
2022-07-26 22:20:34,Elektronika,Laptop,5,2500,12500
2022-07-21 07:51:30,Elektronika,Laptop,4,2500,10000
2022-07-26 03:21:42,Elektronika,Laptop,2,2500,5000
2022-07-10 21:22:22,Elektronika,Laptop,5,2500,12500
2022-07-18 14:34:50,Elektronika,Laptop,2,2500,5000
2022-07-06 07:20:06,Elektronika,Laptop,5,2500,12500
2022-07-16 12:44:17,Elektronika,Laptop,5,2500,12500
2022-07-01 00:18:56,Elektronika,Laptop,4,2500,10000
2022-07-23 20:19:55,Elektronika,Laptop,3,2500,7500
2022-07-04 00:57:26,Elektronika,Laptop,4,2500,10000
2022-08-19 14:48:09,Elektronika,Laptop,1,2500,2500
2022-08-17 18:55:14,Elektronika,Laptop,2,2500,5000
2022-08-23 01:02:04,Elektronika,Laptop,3,2500,7500
2022-08-24 19:46:29,Elektronika,Laptop,4,2500,10000
2022-08-07 12:05:24,Elektronika,Laptop,5,2500,12500
2022-08-24 11:38:31,Elektronika,Laptop,1,2500,2500
2022-08-03 12:29:38,Elektronika,Laptop,5,2500,12500
2022-08-16 17:41:00,Elektronika,Laptop,1,2500,2500
2022-08-09 07:15:12,Elektronika,Laptop,1,2500,2500
2022-08-08 18:46:16,Elektronika,Laptop,4,2500,10000
2022-09-13 20:54:24,Elektronika,Laptop,3,2500,7500
2022-09-27 15:16:07,Elektronika,Laptop,3,2500,7500
2022-09-09 06:05:52,Elektronika,Laptop,2,2500,5000
2022-09-14 02:19:42,Elektronika,Laptop,3,2500,7500
2022-09-08 14:41:45,Elektronika,Laptop,5,2500,12500
2022-09-22 23:26:34,Elektronika,Laptop,1,2500,2500
2022-09-25 14:59:54,Elektronika,Laptop,1,2500,2500
2022-09-22 05:20:26,Elektronika,Laptop,2,2500,5000
2022-09-07 00:58:51,Elektronika,Laptop,5,2500,12500
2022-09-27 05:57:04,Elektronika,Laptop,1,2500,2500
2022-10-17 05:59:15,Elektronika,Laptop,2,2500,5000
2022-10-20 03:17:17,Elektronika,Laptop,3,2500,7500
2022-10-24 06:35:18,Elektronika,Laptop,5,2500,12500
2022-10-14 13:26:17,Elektronika,Laptop,1,2500,2500
2022-10-24 05:41:35,Elektronika,Laptop,5,2500,12500
2022-10-27 00:03:47,Elektronika,Laptop,4,2500,10000
2022-10-16 01:36:47,Elektronika,Laptop,5,2500,12500
2022-10-26 22:08:38,Elektronika,Laptop,1,2500,2500
2022-10-04 01:36:06,Elektronika,Laptop,5,2500,12500
2022-10-25 00:55:25,Elektronika,Laptop,5,2500,12500
2022-11-23 04:32:21,Elektronika,Laptop,3,2500,7500
2022-11-14 03:03:37,Elektronika,Laptop,3,2500,7500
2022-11-04 08:41:34,Elektronika,Laptop,2,2500,5000
2022-11-23 00:57:11,Elektronika,Laptop,5,2500,12500
2022-11-12 17:05:08,Elektronika,Laptop,3,2500,7500
2022-11-07 14:53:03,Elektronika,Laptop,5,2500,12500
2022-11-13 07:19:08,Elektronika,Laptop,1,2500,2500
2022-11-02 19:23:45,Elektronika,Laptop,2,2500,5000
2022-11-02 08:35:48,Elektronika,Laptop,2,2500,5000
2022-11-25 20:10:26,Elektronika,Laptop,5,2500,12500
2022-12-09 02:09:05,Elektronika,Laptop,3,2500,7500
2022-12-25 05:45:03,Elektronika,Laptop,1,2500,2500
2022-12-22 06:17:04,Elektronika,Laptop,4,2500,10000
2022-12-23 04:58:11,Elektronika,Laptop,2,2500,5000
2022-12-26 19:05:12,Elektronika,Laptop,4,2500,10000
2022-12-12 19:13:21,Elektronika,Laptop,1,2500,2500
2022-12-13 19:34:56,Elektronika,Laptop,5,2500,12500
2022-12-07 20:40:29,Elektronika,Laptop,3,2500,7500
2022-12-11 20:59:06,Elektronika,Laptop,4,2500,10000
2022-12-06 08:15:38,Elektronika,Laptop,2,2500,5000
2023-01-08 09:35:47,Elektronika,Laptop,2,2500,5000
2023-01-23 08:59:56,Elektronika,Laptop,5,2500,12500
2023-01-22 20:11:12,Elektronika,Laptop,5,2500,12500
2023-01-03 11:20:05,Elektronika,Laptop,3,2500,7500
2023-01-24 15:49:12,Elektronika,Laptop,5,2500,12500
2023-01-21 23:32:06,Elektronika,Laptop,2,2500,5000
2023-01-24 08:15:21,Elektronika,Laptop,2,2500,5000
2023-01-13 03:10:32,Elektronika,Laptop,5,2500,12500
2023-01-19 16:56:54,Elektronika,Laptop,2,2500,5000
2023-01-17 20:46:40,Elektronika,Laptop,5,2500,12500
2023-02-08 17:43:24,Elektronika,Laptop,1,2500,2500
2023-02-23 18:48:01,Elektronika,Laptop,2,2500,5000
2023-02-03 14:40:02,Elektronika,Laptop,3,2500,7500
2023-02-24 07:53:49,Elektronika,Laptop,2,2500,5000
2023-02-16 09:22:37,Elektronika,Laptop,5,2500,12500
2023-02-09 00:53:40,Elektronika,Laptop,1,2500,2500
2023-02-06 23:28:40,Elektronika,Laptop,4,2500,10000
2023-02-14 20:39:03,Elektronika,Laptop,3,2500,7500
2023-02-01 09:14:41,Elektronika,Laptop,4,2500,10000
2023-02-04 01:29:33,Elektronika,Laptop,1,2500,2500
2023-03-22 11:24:00,Elektronika,Laptop,2,2500,5000
2023-03-01 13:42:44,Elektronika,Laptop,3,2500,7500
2023-03-13 06:01:18,Elektronika,Laptop,2,2500,5000
2023-03-17 18:51:08,Elektronika,Laptop,5,2500,12500
2023-03-04 16:50:55,Elektronika,Laptop,2,2500,5000
2023-03-19 04:39:25,Elektronika,Laptop,5,2500,12500
2023-03-19 08:08:55,Elektronika,Laptop,2,2500,5000
2023-03-07 07:39:26,Elektronika,Laptop,4,2500,10000
2023-03-27 20:27:26,Elektronika,Laptop,3,2500,7500
2023-03-13 11:02:44,Elektronika,Laptop,5,2500,12500
2023-04-25 06:10:12,Elektronika,Laptop,4,2500,10000
2023-04-10 01:19:37,Elektronika,Laptop,5,2500,12500
2023-04-23 23:43:23,Elektronika,Laptop,1,2500,2500
2023-04-05 13:13:21,Elektronika,Laptop,5,2500,12500
2023-04-25 21:55:59,Elektronika,Laptop,3,2500,7500
2023-04-08 11:28:38,Elektronika,Laptop,4,2500,10000
2023-04-18 06:16:24,Elektronika,Laptop,3,2500,7500
2023-04-24 17:23:51,Elektronika,Laptop,5,2500,12500
2023-04-04 10:19:05,Elektronika,Laptop,2,2500,5000
2023-04-23 08:24:45,Elektronika,Laptop,3,2500,7500
2023-05-20 18:56:01,Elektronika,Laptop,3,2500,7500
2023-05-18 21:22:15,Elektronika,Laptop,5,2500,12500
2023-05-22 13:13:47,Elektronika,Laptop,2,2500,5000
2023-05-18 11:34:41,Elektronika,Laptop,4,2500,10000
2023-05-20 05:36:24,Elektronika,Laptop,2,2500,5000
2023-05-21 07:24:04,Elektronika,Laptop,2,2500,5000
2023-05-19 00:39:07,Elektronika,Laptop,1,2500,2500
2023-05-17 15:43:22,Elektronika,Laptop,2,2500,5000
2023-05-07 03:09:36,Elektronika,Laptop,4,2500,10000
2023-05-09 15:03:22,Elektronika,Laptop,4,2500,10000
2023-06-09 13:01:33,Elektronika,Laptop,4,2500,10000
2023-06-05 10:59:55,Elektronika,Laptop,1,2500,2500
2023-06-21 00:49:31,Elektronika,Laptop,3,2500,7500
2023-06-15 05:50:47,Elektronika,Laptop,2,2500,5000
2023-06-04 14:35:32,Elektronika,Laptop,1,2500,2500
2023-06-12 08:21:45,Elektronika,Laptop,1,2500,2500
2023-06-20 04:48:58,Elektronika,Laptop,5,2500,12500
2023-06-26 15:34:20,Elektronika,Laptop,5,2500,12500
2023-06-24 02:28:50,Elektronika,Laptop,1,2500,2500
2023-06-07 02:45:15,Elektronika,Laptop,1,2500,2500
2023-07-14 17:35:11,Elektronika,Laptop,5,2500,12500
2023-07-14 02:15:48,Elektronika,Laptop,5,2500,12500
2023-07-26 23:40:51,Elektronika,Laptop,1,2500,2500
2023-07-08 18:56:59,Elektronika,Laptop,3,2500,7500
2023-07-11 07:04:34,Elektronika,Laptop,2,2500,5000
2023-07-24 18:35:45,Elektronika,Laptop,1,2500,2500
2023-07-12 12:45:36,Elektronika,Laptop,3,2500,7500
2023-07-18 12:40:35,Elektronika,Laptop,2,2500,5000
2023-07-05 06:51:54,Elektronika,Laptop,5,2500,12500
2023-07-03 15:39:37,Elektronika,Laptop,3,2500,7500
2023-08-07 02:08:34,Elektronika,Laptop,4,2500,10000
2023-08-09 07:09:40,Elektronika,Laptop,4,2500,10000
2023-08-01 21:51:28,Elektronika,Laptop,4,2500,10000
2023-08-26 07:13:11,Elektronika,Laptop,5,2500,12500
2023-08-03 18:03:44,Elektronika,Laptop,3,2500,7500
2023-08-11 11:45:36,Elektronika,Laptop,1,2500,2500
2023-08-18 14:35:39,Elektronika,Laptop,5,2500,12500
2023-08-18 07:13:27,Elektronika,Laptop,2,2500,5000
2023-08-22 10:38:33,Elektronika,Laptop,3,2500,7500
2023-08-11 22:17:22,Elektronika,Laptop,4,2500,10000
2023-09-16 07:17:24,Elektronika,Laptop,1,2500,2500
2023-09-10 08:39:22,Elektronika,Laptop,3,2500,7500
2023-09-19 12:12:47,Elektronika,Laptop,3,2500,7500
2023-09-08 12:57:19,Elektronika,Laptop,1,2500,2500
2023-09-09 17:18:50,Elektronika,Laptop,4,2500,10000
2023-09-27 22:25:41,Elektronika,Laptop,1,2500,2500
2023-09-06 20:48:34,Elektronika,Laptop,5,2500,12500
2023-09-19 03:59:59,Elektronika,Laptop,5,2500,12500
2023-09-09 22:16:51,Elektronika,Laptop,5,2500,12500
2023-09-22 19:43:35,Elektronika,Laptop,3,2500,7500
2023-10-27 21:45:39,Elektronika,Laptop,2,2500,5000
2023-10-10 14:19:18,Elektronika,Laptop,4,2500,10000
2023-10-26 16:50:42,Elektronika,Laptop,1,2500,2500
2023-10-14 08:05:01,Elektronika,Laptop,3,2500,7500
2023-10-13 05:01:28,Elektronika,Laptop,2,2500,5000
2023-10-27 08:17:05,Elektronika,Laptop,1,2500,2500
2023-10-03 06:38:08,Elektronika,Laptop,4,2500,10000
2023-10-09 23:34:02,Elektronika,Laptop,1,2500,2500
2023-10-25 16:57:43,Elektronika,Laptop,5,2500,12500
2023-10-19 02:24:53,Elektronika,Laptop,5,2500,12500
2023-11-10 06:17:34,Elektronika,Laptop,5,2500,12500
2023-11-12 19:56:45,Elektronika,Laptop,1,2500,2500
2023-11-05 10:29:39,Elektronika,Laptop,2,2500,5000
2023-11-03 06:20:32,Elektronika,Laptop,5,2500,12500
2023-11-20 08:09:51,Elektronika,Laptop,5,2500,12500
2023-11-23 20:36:40,Elektronika,Laptop,5,2500,12500
2023-11-27 04:32:30,Elektronika,Laptop,2,2500,5000
2023-11-26 16:54:13,Elektronika,Laptop,3,2500,7500
2023-11-15 21:49:03,Elektronika,Laptop,3,2500,7500
2023-11-04 20:20:45,Elektronika,Laptop,3,2500,7500
2023-12-17 00:40:21,Elektronika,Laptop,2,2500,5000
2023-12-24 08:40:05,Elektronika,Laptop,4,2500,10000
2023-12-27 11:48:06,Elektronika,Laptop,3,2500,7500
2023-12-15 08:14:44,Elektronika,Laptop,1,2500,2500
2023-12-20 22:07:57,Elektronika,Laptop,5,2500,12500
2023-12-03 09:56:54,Elektronika,Laptop,3,2500,7500
2023-12-04 11:48:21,Elektronika,Laptop,3,2500,7500
2023-12-24 14:29:19,Elektronika,Laptop,5,2500,12500
2023-12-21 23:08:52,Elektronika,Laptop,4,2500,10000
2023-12-26 18:12:02,Elektronika,Laptop,5,2500,12500
