Data transakcji,Kategoria,Produkt,Liczba,Cena,Wartość
2021-08-12 11:27:37,Elektronika,Telefon,2,800.0,1600.0
2021-08-03 03:21:25,Spożywcze,Jogurt,5,2.5,12.5
2021-08-14 12:22:54,Spożywcze,Jogurt,5,2.5,12.5
2021-09-13 06:07:34,Elektronika,Laptop,1,2500.0,2500.0
2021-09-26 10:35:08,Odzież,Kurtka,3,50.0,150.0
2021-09-10 11:10:38,Odzież,Kurtka,2,50.0,100.0
2021-09-03 07:56:11,Spożywcze,Jogurt,5,2.5,12.5
2021-09-10 19:05:16,Elektronika,Laptop,5,2500.0,12500.0
2021-09-01 07:05:46,Elektronika,Laptop,4,2500.0,10000.0
2021-09-09 21:37:03,Elektronika,Kamera,4,1200.0,4800.0
2021-09-03 21:18:13,Spożywcze,Mleko,2,3.0,6.0
2021-09-17 23:29:45,Spożywcze,Mleko,1,3.0,3.0
2021-09-16 07:23:05,Elektronika,Telefon,3,800.0,2400.0
2021-10-12 08:39:05,Spożywcze,Jogurt,2,2.5,5.0
2021-10-23 10:20:55,Spożywcze,Jogurt,2,2.5,5.0
2021-10-21 18:49:01,Spożywcze,Chleb,3,2.0,6.0
2021-10-14 23:07:15,Odzież,Kurtka,4,50.0,200.0
2021-10-20 04:14:14,Spożywcze,Chleb,2,2.0,4.0
2021-10-23 03:13:15,Odzież,Kurtka,5,50.0,250.0
2021-10-02 14:15:51,Odzież,Kurtka,1,50.0,50.0
2021-10-24 00:18:49,Elektronika,Telefon,1,800.0,800.0
2021-10-22 14:11:34,Elektronika,Kamera,2,1200.0,2400.0
2021-10-17 11:28:09,Spożywcze,Jogurt,3,2.5,7.5
2021-11-01 16:02:20,Elektronika,Telefon,2,800.0,1600.0
2021-11-16 10:00:33,Spożywcze,Chleb,4,2.0,8.0
2021-11-15 02:46:24,Spożywcze,Mleko,3,3.0,9.0
2021-11-17 13:58:07,Elektronika,Telefon,3,800.0,2400.0
2021-11-23 21:02:48,Odzież,Spodnie,2,30.0,60.0
2021-11-24 02:29:47,Elektronika,Laptop,2,2500.0,5000.0
2021-11-04 00:10:10,Spożywcze,Mleko,3,3.0,9.0
2021-11-01 04:16:10,Elektronika,Kamera,5,1200.0,6000.0
2021-11-17 02:46:37,Elektronika,Telefon,2,800.0,1600.0
2021-11-01 02:53:24,Odzież,Koszulka,3,15.0,45.0
2021-12-20 21:36:57,Odzież,Kurtka,3,50.0,150.0
2021-12-13 10:08:00,Elektronika,Kamera,1,1200.0,1200.0
2021-12-25 11:08:48,Elektronika,Laptop,3,2500.0,7500.0
2021-12-07 03:33:38,Spożywcze,Mleko,2,3.0,6.0
2021-12-16 21:51:46,Spożywcze,Mleko,5,3.0,15.0
2021-12-06 17:59:02,Spożywcze,Chleb,4,2.0,8.0
2021-12-15 09:17:19,Elektronika,Laptop,1,2500.0,2500.0
2021-12-25 15:18:01,Elektronika,Telefon,1,800.0,800.0
2021-12-22 08:31:39,Odzież,Koszulka,2,15.0,30.0
2021-12-09 23:14:48,Spożywcze,Mleko,4,3.0,12.0
2022-01-13 07:53:41,Spożywcze,Jogurt,4,2.5,10.0
2022-01-15 21:51:11,Odzież,Koszulka,5,15.0,75.0
2022-01-12 10:34:33,Elektronika,Telefon,1,800.0,800.0
2022-01-15 20:50:31,Elektronika,Laptop,5,2500.0,12500.0
2022-01-08 15:59:54,Spożywcze,Mleko,5,3.0,15.0
2022-01-02 23:03:15,Odzież,Spodnie,1,30.0,30.0
2022-01-10 10:01:42,Spożywcze,Jogurt,2,2.5,5.0
2022-01-05 10:11:49,Spożywcze,Jogurt,3,2.5,7.5
2022-01-10 13:49:27,Elektronika,Telefon,3,800.0,2400.0
2022-01-23 06:16:53,Elektronika,Laptop,2,2500.0,5000.0
2022-02-18 09:15:17,Spożywcze,Mleko,4,3.0,12.0
2022-02-26 18:05:06,Odzież,Kurtka,4,50.0,200.0
2022-02-05 11:02:57,Spożywcze,Chleb,3,2.0,6.0
2022-02-24 03:30:59,Odzież,Spodnie,3,30.0,90.0
2022-02-01 16:22:11,Elektronika,Kamera,2,1200.0,2400.0
2022-02-12 09:49:39,Odzież,Spodnie,1,30.0,30.0
2022-02-17 17:31:31,Elektronika,Kamera,3,1200.0,3600.0
2022-02-04 20:47:30,Spożywcze,Jogurt,3,2.5,7.5
2022-02-07 09:21:59,Spożywcze,Mleko,2,3.0,6.0
2022-02-13 10:09:19,Odzież,Kurtka,5,50.0,250.0
2022-03-07 10:35:19,Elektronika,Kamera,2,1200.0,2400.0
2022-03-14 08:26:17,Elektronika,Kamera,3,1200.0,3600.0
2022-03-09 05:08:57,Elektronika,Kamera,4,1200.0,4800.0
2022-03-12 21:37:33,Elektronika,Telefon,5,800.0,4000.0
2022-03-17 14:58:53,Elektronika,Laptop,1,2500.0,2500.0
2022-03-01 23:27:31,Odzież,Koszulka,3,15.0,45.0
2022-03-20 21:55:27,Spożywcze,Chleb,1,2.0,2.0
2022-03-06 13:43:10,Elektronika,Kamera,1,1200.0,1200.0
2022-03-25 18:03:07,Odzież,Spodnie,2,30.0,60.0
2022-03-27 15:53:52,Spożywcze,Chleb,2,2.0,4.0
2022-04-19 09:47:12,Odzież,Koszulka,2,15.0,30.0
2022-04-25 05:03:43,Elektronika,Kamera,2,1200.0,2400.0
2022-04-23 13:21:56,Odzież,Spodnie,3,30.0,90.0
2022-04-04 12:51:25,Elektronika,Laptop,5,2500.0,12500.0
2022-04-05 11:16:10,Spożywcze,Jogurt,5,2.5,12.5
2022-04-17 06:13:46,Spożywcze,Mleko,5,3.0,15.0
2022-04-05 12:40:33,Odzież,Kurtka,3,50.0,150.0
2022-04-01 23:41:52,Odzież,Kurtka,5,50.0,250.0
2022-04-15 13:08:20,Spożywcze,Chleb,4,2.0,8.0
2022-04-07 05:22:41,Odzież,Spodnie,2,30.0,60.0
2022-05-06 03:45:56,Odzież,Koszulka,3,15.0,45.0
2022-05-07 19:46:26,Spożywcze,Chleb,2,2.0,4.0
2022-05-13 01:31:03,Spożywcze,Jogurt,2,2.5,5.0
2022-05-27 14:33:40,Elektronika,Telefon,2,800.0,1600.0
2022-05-22 00:51:27,Elektronika,Telefon,1,800.0,800.0
2022-05-02 18:23:55,Spożywcze,Mleko,5,3.0,15.0
2022-05-10 07:43:24,Elektronika,Telefon,5,800.0,4000.0
2022-05-21 14:45:41,Elektronika,Kamera,4,1200.0,4800.0
2022-05-06 12:54:08,Spożywcze,Chleb,5,2.0,10.0
2022-05-11 05:05:44,Odzież,Koszulka,1,15.0,15.0
2022-06-21 01:41:56,Odzież,Kurtka,3,50.0,150.0
2022-06-03 10:10:05,Spożywcze,Chleb,5,2.0,10.0
2022-06-21 20:50:02,Odzież,Koszulka,5,15.0,75.0
2022-06-19 00:41:40,Odzież,Spodnie,5,30.0,150.0
2022-06-24 19:57:41,Spożywcze,Jogurt,4,2.5,10.0
2022-06-05 11:08:13,Spożywcze,Jogurt,5,2.5,12.5
2022-06-12 20:45:37,Odzież,Kurtka,1,50.0,50.0
2022-06-23 20:10:20,Odzież,Kurtka,5,50.0,250.0
2022-06-11 11:02:03,Spożywcze,Chleb,1,2.0,2.0
2022-06-20 03:42:35,Spożywcze,Chleb,1,2.0,2.0
2022-07-18 00:50:29,Elektronika,Laptop,5,2500.0,12500.0
2022-07-23 22:02:21,Odzież,Spodnie,3,30.0,90.0
2022-07-05 00:40:09,Spożywcze,Mleko,2,3.0,6.0
2022-07-08 19:56:00,Elektronika,Laptop,2,2500.0,5000.0
2022-07-09 07:54:43,Odzież,Spodnie,4,30.0,120.0
2022-07-23 04:08:51,Odzież,Koszulka,1,15.0,15.0
2022-07-14 07:24:40,Odzież,Koszulka,2,15.0,30.0
2022-07-14 19:26:41,Spożywcze,Mleko,3,3.0,9.0
2022-07-11 20:14:31,Spożywcze,Mleko,5,3.0,15.0
2022-07-22 11:07:08,Elektronika,Telefon,2,800.0,1600.0
2022-08-11 07:38:41,Elektronika,Laptop,4,2500.0,10000.0
2022-08-09 23:41:03,Odzież,Koszulka,3,15.0,45.0
2022-08-26 20:09:54,Elektronika,Laptop,2,2500.0,5000.0
2022-08-13 21:41:58,Elektronika,Laptop,3,2500.0,7500.0
2022-08-06 20:51:03,Odzież,Spodnie,3,30.0,90.0
2022-08-08 09:30:59,Odzież,Koszulka,5,15.0,75.0
2022-08-20 21:14:43,Elektronika,Laptop,4,2500.0,10000.0
2022-08-04 00:10:28,Elektronika,Laptop,2,2500.0,5000.0
2022-08-17 15:36:40,Spożywcze,Mleko,2,3.0,6.0
2022-08-17 14:52:46,Spożywcze,Chleb,1,2.0,2.0
2022-09-27 23:08:11,Odzież,Spodnie,3,30.0,90.0
2022-09-05 18:32:06,Spożywcze,Mleko,3,3.0,9.0
2022-09-12 06:28:06,Odzież,Spodnie,5,30.0,150.0
2022-09-11 13:19:19,Odzież,Spodnie,1,30.0,30.0
2022-09-05 12:00:29,Odzież,Koszulka,4,15.0,60.0
2022-09-01 03:46:12,Spożywcze,Mleko,5,3.0,15.0
2022-09-01 18:46:39,Elektronika,Laptop,4,2500.0,10000.0
2022-09-06 14:01:32,Spożywcze,Mleko,4,3.0,12.0
2022-09-09 15:21:46,Odzież,Kurtka,4,50.0,200.0
2022-09-07 07:59:03,Spożywcze,Chleb,3,2.0,6.0
2022-10-27 09:27:37,Spożywcze,Jogurt,5,2.5,12.5
2022-10-27 00:30:12,Elektronika,Telefon,3,800.0,2400.0
2022-10-09 12:48:19,Odzież,Koszulka,3,15.0,45.0
2022-10-09 17:51:01,Spożywcze,Mleko,5,3.0,15.0
2022-10-18 17:59:21,Odzież,Koszulka,5,15.0,75.0
2022-10-22 14:36:51,Spożywcze,Mleko,2,3.0,6.0
2022-10-10 16:23:37,Odzież,Spodnie,4,30.0,120.0
2022-10-26 21:29:30,Odzież,Spodnie,2,30.0,60.0
2022-10-06 06:40:23,Elektronika,Laptop,3,2500.0,7500.0
2022-10-19 02:30:44,Spożywcze,Jogurt,1,2.5,2.5
2022-11-02 04:10:31,Elektronika,Kamera,5,1200.0,6000.0
2022-11-15 18:27:39,Elektronika,Telefon,1,800.0,800.0
2022-11-24 14:25:39,Elektronika,Laptop,4,2500.0,10000.0
2022-11-08 21:52:13,Spożywcze,Jogurt,4,2.5,10.0
2022-11-13 04:05:29,Spożywcze,Chleb,2,2.0,4.0
2022-11-21 23:54:19,Elektronika,Laptop,1,2500.0,2500.0
2022-11-02 04:05:58,Elektronika,Telefon,2,800.0,1600.0
2022-11-02 02:57:11,Elektronika,Telefon,3,800.0,2400.0
2022-11-18 15:37:07,Odzież,Koszulka,4,15.0,60.0
2022-11-23 08:27:13,Spożywcze,Chleb,5,2.0,10.0
2022-12-27 10:22:56,Elektronika,Kamera,1,1200.0,1200.0
2022-12-05 16:59:06,Odzież,Koszulka,1,15.0,15.0
2022-12-14 06:25:14,Elektronika,Kamera,5,1200.0,6000.0
2022-12-23 12:18:31,Elektronika,Telefon,2,800.0,1600.0
2022-12-13 15:21:52,Spożywcze,Mleko,3,3.0,9.0
2022-12-21 22:00:04,Spożywcze,Chleb,4,2.0,8.0
2022-12-01 20:55:57,Spożywcze,Mleko,5,3.0,15.0
2022-12-16 15:36:50,Odzież,Spodnie,2,30.0,60.0
2022-12-08 16:50:17,Odzież,Spodnie,1,30.0,30.0
2022-12-01 07:52:18,Spożywcze,Jogurt,5,2.5,12.5
2023-01-02 13:18:30,Spożywcze,Mleko,4,3.0,12.0
2023-01-26 04:35:18,Elektronika,Telefon,2,800.0,1600.0
2023-01-24 10:15:40,Odzież,Koszulka,1,15.0,15.0
2023-01-19 20:52:05,Spożywcze,Mleko,1,3.0,3.0
2023-01-16 15:00:26,Spożywcze,Mleko,5,3.0,15.0
2023-01-13 02:16:00,Odzież,Spodnie,2,30.0,60.0
2023-01-12 15:24:36,Odzież,Kurtka,5,50.0,250.0
2023-01-05 05:58:55,Spożywcze,Mleko,4,3.0,12.0
2023-01-25 06:42:26,Odzież,Spodnie,2,30.0,60.0
2023-01-17 08:41:40,Elektronika,Laptop,3,2500.0,7500.0
2023-02-12 02:10:27,Spożywcze,Jogurt,5,2.5,12.5
2023-02-26 23:30:17,Odzież,Koszulka,5,15.0,75.0
2023-02-07 00:44:18,Spożywcze,Mleko,4,3.0,12.0
2023-02-10 03:50:30,Spożywcze,Mleko,5,3.0,15.0
2023-02-11 05:28:37,Spożywcze,Chleb,5,2.0,10.0
2023-02-05 05:17:48,Elektronika,Kamera,3,1200.0,3600.0
2023-02-11 11:06:39,Elektronika,Laptop,5,2500.0,12500.0
2023-02-26 22:05:42,Odzież,Spodnie,5,30.0,150.0
2023-02-12 00:57:37,Spożywcze,Mleko,5,3.0,15.0
2023-02-05 07:22:50,Odzież,Kurtka,1,50.0,50.0
2023-03-19 15:43:55,Odzież,Koszulka,4,15.0,60.0
2023-03-06 11:13:49,Spożywcze,Mleko,4,3.0,12.0
2023-03-25 16:24:50,Elektronika,Laptop,2,2500.0,5000.0
2023-03-23 07:38:32,Elektronika,Kamera,3,1200.0,3600.0
2023-03-01 03:21:55,Odzież,Kurtka,2,50.0,100.0
2023-03-05 12:27:24,Spożywcze,Jogurt,3,2.5,7.5
2023-03-27 01:12:57,Spożywcze,Mleko,4,3.0,12.0
2023-03-09 16:26:45,Elektronika,Laptop,4,2500.0,10000.0
2023-03-21 19:24:16,Elektronika,Laptop,4,2500.0,10000.0
2023-03-11 07:48:55,Elektronika,Laptop,3,2500.0,7500.0
2023-04-17 06:08:44,Elektronika,Kamera,4,1200.0,4800.0
2023-04-15 11:01:43,Elektronika,Telefon,5,800.0,4000.0
2023-04-25 23:18:32,Spożywcze,Jogurt,1,2.5,2.5
2023-04-22 16:06:47,Spożywcze,Mleko,2,3.0,6.0
2023-04-27 19:03:15,Spożywcze,Mleko,4,3.0,12.0
2023-04-17 07:35:57,Odzież,Kurtka,4,50.0,200.0
2023-04-09 05:14:55,Odzież,Koszulka,2,15.0,30.0
2023-04-10 02:09:57,Spożywcze,Jogurt,2,2.5,5.0
2023-04-07 10:35:41,Elektronika,Laptop,3,2500.0,7500.0
2023-04-10 04:46:14,Elektronika,Telefon,4,800.0,3200.0
2023-05-06 13:06:40,Odzież,Spodnie,3,30.0,90.0
2023-05-04 22:47:37,Elektronika,Kamera,3,1200.0,3600.0
2023-05-05 20:55:34,Odzież,Spodnie,5,30.0,150.0
2023-05-19 20:12:09,Elektronika,Kamera,2,1200.0,2400.0
2023-05-22 19:46:34,Odzież,Kurtka,2,50.0,100.0
2023-05-15 00:24:07,Odzież,Spodnie,5,30.0,150.0
2023-05-08 18:56:51,Odzież,Koszulka,3,15.0,45.0
2023-05-01 13:38:48,Elektronika,Telefon,2,800.0,1600.0
2023-05-10 03:34:07,Spożywcze,Chleb,4,2.0,8.0
2023-05-07 00:32:48,Odzież,Spodnie,3,30.0,90.0
2023-06-18 18:32:19,Spożywcze,Chleb,4,2.0,8.0
2023-06-09 20:12:23,Elektronika,Kamera,5,1200.0,6000.0
2023-06-20 04:11:03,Odzież,Koszulka,4,15.0,60.0
2023-06-18 00:49:43,Odzież,Kurtka,1,50.0,50.0
2023-06-17 22:05:05,Spożywcze,Chleb,1,2.0,2.0
2023-06-24 10:55:51,Spożywcze,Mleko,4,3.0,12.0
2023-06-08 06:19:47,Elektronika,Laptop,3,2500.0,7500.0
2023-06-24 08:07:53,Spożywcze,Mleko,5,3.0,15.0
2023-06-24 10:16:38,Elektronika,Kamera,5,1200.0,6000.0
2023-06-12 06:59:18,Elektronika,Kamera,2,1200.0,2400.0
2023-07-13 20:38:09,Spożywcze,Jogurt,1,2.5,2.5
2023-07-07 23:06:01,Elektronika,Kamera,1,1200.0,1200.0
2023-07-11 16:54:10,Elektronika,Telefon,5,800.0,4000.0
2023-07-22 07:04:15,Odzież,Spodnie,5,30.0,150.0
2023-07-02 11:44:08,Elektronika,Kamera,3,1200.0,3600.0
2023-07-08 02:48:13,Spożywcze,Jogurt,3,2.5,7.5
2023-07-02 01:42:01,Elektronika,Laptop,4,2500.0,10000.0
2023-07-23 05:56:14,Odzież,Koszulka,2,15.0,30.0
2023-07-24 17:15:16,Odzież,Spodnie,3,30.0,90.0
2023-07-20 14:36:02,Elektronika,Laptop,4,2500.0,10000.0
2023-08-06 07:42:39,Odzież,Kurtka,3,50.0,150.0
2023-08-13 15:01:50,Odzież,Spodnie,4,30.0,120.0
2023-08-06 18:50:30,Odzież,Spodnie,2,30.0,60.0
2023-08-09 04:53:52,Spożywcze,Mleko,2,3.0,6.0
2023-08-20 08:23:24,Spożywcze,Chleb,5,2.0,10.0
2023-08-16 18:08:19,Elektronika,Kamera,3,1200.0,3600.0
2023-08-07 21:05:28,Spożywcze,Chleb,2,2.0,4.0
2023-08-26 05:23:30,Elektronika,Telefon,4,800.0,3200.0
2023-08-22 13:12:05,Elektronika,Telefon,2,800.0,1600.0
2023-08-02 04:22:54,Spożywcze,Chleb,5,2.0,10.0
2023-09-27 04:17:46,Spożywcze,Jogurt,5,2.5,12.5
2023-09-11 02:10:39,Odzież,Spodnie,2,30.0,60.0
2023-09-20 00:58:51,Elektronika,Laptop,4,2500.0,10000.0
2023-09-12 14:12:14,Elektronika,Telefon,5,800.0,4000.0
2023-09-03 13:04:02,Spożywcze,Chleb,5,2.0,10.0
2023-09-08 08:39:37,Elektronika,Telefon,1,800.0,800.0
2023-09-22 18:36:27,Elektronika,Laptop,2,2500.0,5000.0
2023-09-02 05:38:20,Elektronika,Kamera,3,1200.0,3600.0
2023-09-07 17:56:51,Elektronika,Kamera,2,1200.0,2400.0
2023-09-12 23:48:52,Elektronika,Kamera,1,1200.0,1200.0
2023-10-11 21:32:10,Spożywcze,Jogurt,1,2.5,2.5
2023-10-15 06:44:41,Spożywcze,Mleko,1,3.0,3.0
2023-10-16 11:22:57,Elektronika,Laptop,1,2500.0,2500.0
2023-10-20 16:46:04,Elektronika,Kamera,1,1200.0,1200.0
2023-10-14 16:40:35,Elektronika,Kamera,3,1200.0,3600.0
2023-10-13 05:00:41,Spożywcze,Jogurt,3,2.5,7.5
2023-10-24 20:09:12,Odzież,Koszulka,3,15.0,45.0
2023-10-24 12:01:56,Elektronika,Laptop,4,2500.0,10000.0
2023-10-01 07:29:31,Elektronika,Laptop,2,2500.0,5000.0
2023-10-20 08:15:39,Elektronika,Laptop,3,2500.0,7500.0
2023-11-12 12:22:16,Elektronika,Kamera,4,1200.0,4800.0
2023-11-08 18:20:01,Odzież,Kurtka,4,50.0,200.0
2023-11-09 08:42:12,Spożywcze,Mleko,5,3.0,15.0
2023-11-13 17:53:34,Odzież,Kurtka,1,50.0,50.0
2023-11-15 16:52:39,Odzież,Koszulka,4,15.0,60.0
2023-11-03 13:22:13,Spożywcze,Mleko,4,3.0,12.0
2023-11-08 17:34:15,Spożywcze,Jogurt,4,2.5,10.0
2023-11-05 02:33:07,Odzież,Spodnie,1,30.0,30.0
2023-11-11 04:02:21,Odzież,Spodnie,4,30.0,120.0
2023-11-25 19:14:18,Elektronika,Telefon,2,800.0,1600.0
2023-12-01 07:37:50,Spożywcze,Chleb,1,2.0,2.0
2023-12-05 05:18:16,Odzież,Spodnie,5,30.0,150.0
2023-12-16 16:24:02,Spożywcze,Chleb,1,2.0,2.0
2023-12-19 21:22:35,Elektronika,Laptop,4,2500.0,10000.0
2023-12-19 20:31:52,Elektronika,Laptop,3,2500.0,7500.0
2023-12-21 02:48:12,Odzież,Kurtka,3,50.0,150.0
2023-12-22 23:17:40,Elektronika,Telefon,1,800.0,800.0
2023-12-13 11:42:51,Odzież,Spodnie,3,30.0,90.0
2023-12-23 04:09:19,Elektronika,Telefon,5,800.0,4000.0
2023-12-08 23:47:44,Odzież,Spodnie,2,30.0,60.0
